,Day,Crop,Treatment,Addition,sample,timepoint,k_cl_weight,k_cl_volume_l,moisture_percent,dry_soil,nh4n_mgl_1,no3n_mgl_1,nh4n_mg_kg_1,no3n_mg_kg_1,total_N_mg_kg,net_N_mg_kg_1,Cumul_net_N_mg_kg_1,jar_id,event,CH4C_ug_g_T0,CH4C_flux_ug_g,CO2C_flux_ug_g,N2ON_flux_ug_g,sample_date,CH4C_flux_ug_g_d,CO2C_flux_ug_g_d,N2ON_flux_ug_g_d,CH4_flux_ug_g_d_avg,CO2_flux_ug_g_d_avg,N2O_flux_ug_g_d_avg,CH4_flux_ug_g_avg,CO2_flux_ug_g_avg,N2O_flux_ug_g_avg,cum_CH4_flux_ug_g,cum_CO2_flux_ug_g,cum_N2O_flux_ug_g,X16S,F1R2_Ave.g,CS001_Ave.g,F1R2.16S...,CS001.16S...,qnorB_Ave.g,qnorB.16S,cnorB_Ave.g,qnorB.cnorB,cnorB.16S,tot_nor.16S
273,15,Miscanthus,0N,Nitrogen,51,c,38.785,0.035912037,51.50953066,3.536409929,-0.111670026,3.770633508,0,38.29056385,38.29056385,-9.322199671,9.26436713,51,3,0.089083306,-0.039392802,31.55298604,-0.002219509,51,-0.039648406,31.75772042,-0.00223391,-0.019037299,30.23282453,-0.001004613,-0.209410288,332.5610698,-0.011050747,-0.193150457,472.8818184,0.000619618,8947593901,30903158.43,17981846.26,0.003453795,0.002009685,477276154.3,0.053341285,1443752448,1921028602,0.161356501,0.214697786
274,30,Miscanthus,0N,Nitrogen,51,d,41.521,0.03844537,51.50953066,3.203280405,-0.171159224,8.049966637,0,96.61469173,96.61469173,58.32412788,67.58849501,51,4,0.049896584,0.001847043,30.00270463,0.001907081,51,0.001638714,26.61868151,0.001691981,-0.019004846,29.18820096,-0.000270965,-0.285072692,437.8230145,-0.004064471,-0.478223149,910.7048329,-0.003444852,12187774249,27585111.65,17168475.69,0.002263343,0.001408664,411104811,0.033730918,903997878.7,1315102690,0.074172516,0.107903434
275,59,Miscanthus,0N,Nitrogen,51,e,37.13,0.03437963,51.50953066,3.280380251,-0.062441411,14.38493954,0,150.7596242,150.7596242,54.14493247,121.7334275,51,6,0.048319174,0.001114659,21.95925063,0.013329726,51,0.001009376,19.88512194,0.012070686,0.001324045,23.25190173,0.006881333,0.038397301,674.30515,0.199558665,-0.439825848,1585.009983,0.196113813,7783627048,52278576.08,21212664.1,0.00671648,0.002725293,418975944.5,0.053827855,1036008199,1454984144,0.133100956,0.18692881
276,86,Miscanthus,0N,Nitrogen,51,f,37.78,0.034981481,51.50953066,3.4403988,0.033313761,20.93876923,0.338729543,212.9024019,213.2411314,62.48150724,184.2149347,51,7,0.053851703,-0.005789175,19.82494777,0.009287808,51,-0.004512063,15.45149509,0.007238885,-0.001751344,17.66830851,0.009654785,-0.047286277,477.0443299,0.260679208,-0.487112125,2062.054313,0.45679302,3749662156,30140086.48,8414457.64,0.008038081,0.002244058,174712667.7,0.046594242,461465074.8,636177742.5,0.123068441,0.169662683
277,0,Miscanthus,0N,Control,52,a,37.728,0.034933333,44.67019051,3.844868461,0.700781428,0.280675326,6.367091995,2.550132682,8.917224677,0,0,52,1,0.035738533,0.01048495,25.76849273,-0.001203904,52,0.012127496,29.80531971,-0.001392504,0,0,0,0,0,0,0,0,0,1026084798,5123839.67,5900638.87,0.004993583,0.005750635,85138855.87,0.082974483,388316204.4,473455060.3,0.378444555,0.461419038
278,4,Miscanthus,0N,Control,52,b,38.107,0.035284259,44.67019051,4.205065521,0.351449746,0.302649099,2.948977586,2.539496523,5.488474109,-3.428750568,-3.428750568,52,2,0.042950959,0.002375851,20.93252858,-0.000780071,52,0.002235219,19.69348044,-0.000733897,0.007181358,24.74940008,-0.001063201,0.02872543,98.9976003,-0.004252803,0.02872543,98.9976003,-0.004252803,1495948648,3522001.56,4714250.41,0.00235436,0.003151345,65983004.1,0.0441078,466705666.8,532688670.9,0.311979738,0.356087538
279,15,Miscanthus,0N,Control,52,c,38.765,0.035893519,44.67019051,3.800604614,-0.08590002,0.227972775,0,2.153011392,2.153011392,-3.335462717,-6.764213285,52,3,0.066409692,-0.020646094,15.71760061,0.00670546,52,-0.020801382,15.8358194,0.006755895,-0.009283081,17.76464992,0.003010999,-0.102113896,195.4111491,0.033120987,-0.073388466,294.4087494,0.028868185,5478872702,13757651.81,12487555.24,0.002511037,0.00227922,309059295.3,0.056409286,920462349.2,1229521645,0.168002142,0.224411428
280,30,Miscanthus,0N,Control,52,d,41.487,0.038413889,44.67019051,3.900198271,0.275756528,0.487630204,2.715985161,4.802774418,7.518759579,5.365748187,-1.398465098,52,4,0.044064835,0.002860362,17.92767396,0.002286674,52,0.00253774,15.90560081,0.002028759,-0.009131821,15.87071011,0.004392327,-0.136977315,238.0606516,0.0658849,-0.210365781,532.4694011,0.094753085,9383907182,14954636.48,16121031.45,0.001593647,0.001717944,317152581.2,0.033797498,657675620.1,974828201.3,0.070085478,0.103882976
281,59,Miscanthus,0N,Control,52,e,37.58,0.034796296,44.67019051,4.259288735,0.945541373,0.326197585,7.724608456,2.664874001,10.38948246,2.870722878,1.47225778,52,6,0.045171998,0.024868408,14.67587312,0.003804751,52,0.022517139,13.2882924,0.003445018,0.012527439,14.59694661,0.002736888,0.363295736,423.3114516,0.079369758,0.152929955,955.7808527,0.174122843,3938712840,120473150.9,15536287.61,0.030586934,0.003944509,225764726.1,0.057319418,492054198.5,717818924.6,0.124927665,0.182247083
282,86,Miscanthus,0N,Control,52,f,38.01,0.035194444,44.67019051,3.782899075,1.243713761,0.311906322,11.57097083,2.901840493,14.47281132,4.083328866,5.555586646,52,7,0.049192066,0.109464785,11.44446312,0.021395125,52,0.085288774,8.916878863,0.016669872,0.053902956,11.10258563,0.010057445,1.455379821,299.769812,0.271551018,1.608309777,1255.550665,0.445673861,3558992434,8616246.79,11090198.19,0.002420979,0.003116106,146675630.3,0.041212684,395397811.1,542073441.4,0.111098244,0.152310928
283,0,Miscanthus,0N,Carbon,53,a,37.739,0.034943519,44.67019051,4.169101145,0.623394521,0.401749308,5.225010679,3.367280836,8.592291515,0,0,53,1,0.066949229,-0.021324599,67.31403907,-0.001445665,53,-0.024656345,77.8311539,-0.001671534,0,0,0,0,0,0,0,0,0,1614902873,10120001.22,10646852.45,0.006266632,0.006592875,128586419.3,0.079624863,571292465,699878884.3,0.35376274,0.433387602
284,4,Miscanthus,0N,Carbon,53,b,38.27,0.035435185,44.67019051,4.169654443,0.344558575,0.182822192,2.92817956,1.553687077,4.481866637,-4.110424878,-4.110424878,53,2,0.0433139,0.001294665,29.37257083,-0.003272273,53,0.001218469,27.64386915,-0.003079686,-0.011718938,52.73751153,-0.00237561,-0.046875752,210.9500461,-0.009502441,-0.046875752,210.9500461,-0.009502441,1632201835,4046501.32,4707554.86,0.002479167,0.002884174,72138548.44,0.044197076,496780846.7,568919395.2,0.304362387,0.348559463
285,15,Miscanthus,0N,Carbon,53,c,38.835,0.035958333,44.67019051,3.731442352,-0.068720016,0.188274435,0,1.814321176,1.814321176,-2.667545461,-6.777970339,53,3,0.047113881,-0.00214583,15.1054384,-0.002139602,53,-0.00216197,15.21905286,-0.002155695,-0.000471751,21.43146101,-0.00261769,-0.005189256,235.7460711,-0.028794595,-0.052065008,446.6961172,-0.038297035,5968491423,17160926.96,22394826.17,0.002875254,0.003752175,327818327.5,0.054924822,1149176338,1476994665,0.192540503,0.247465324
286,30,Miscanthus,0N,Carbon,53,d,41.626,0.038542593,44.67019051,4.133136769,0.323300757,0.407736161,3.014864994,3.80224745,6.817112444,5.002791268,-1.775179071,53,4,0.044220355,0.00311995,19.11804687,0.002073789,53,0.002767963,16.96118834,0.001839828,0.000302997,16.0901206,-0.000157933,0.00454495,241.351809,-0.002369002,-0.047520058,688.0479262,-0.040666037,10476177298,14383640.87,16314115.98,0.001372986,0.001557258,351263398.6,0.03352973,765597533.6,1116860932,0.073079856,0.106609587
287,59,Miscanthus,0N,Carbon,53,e,37.83,0.035027778,44.67019051,3.963827552,1.721598915,0.328676238,15.21352365,2.904464962,18.11798861,11.30087617,9.525697097,53,6,0.045521868,0.038044887,13.8770089,0.007357684,53,0.034444554,12.56377455,0.006661398,0.018606259,14.76248145,0.004250613,0.539581499,428.1119619,0.123267776,0.492061441,1116.159888,0.082601739,5077909802,84110562.52,18988182.07,0.016564013,0.00373937,314731727.4,0.061980567,643696219.8,958427947.2,0.126764012,0.188744579
288,86,Miscanthus,0N,Carbon,53,f,38.01,0.035194444,44.67019051,3.658407003,1.388073394,0.348760923,13.35348197,3.355134332,16.7086163,-1.40937231,8.116324787,53,7,0.050992358,0.13880353,11.8518197,0.011325143,53,0.108154693,9.234851036,0.008824468,0.071299623,10.89931279,0.007742933,1.925089833,294.2814454,0.209059194,2.417151274,1410.441334,0.291660933,3873041604,10979029.92,11829543.05,0.002834731,0.003054329,154830289.4,0.039976407,433845543.1,588675832.5,0.112016753,0.15199316
289,0,Miscanthus,0N,Nitrogen,54,a,37.734,0.034938889,44.67019051,4.294699813,1.027526142,1.281252791,8.359285464,10.42344072,18.78272618,0,0,54,1,0.038390289,0.007337174,25.28147446,0.05370764,54,0.008493874,29.26708193,0.062174613,0,0,0,0,0,0,0,0,0,794828366.8,2135088.85,3094875.26,0.002686226,0.003893765,59765421.02,0.075192864,281672081.6,341437502.6,0.354381013,0.429573876
290,4,Miscanthus,0N,Nitrogen,54,b,38.209,0.035378704,44.67019051,4.126497192,0.399687947,3.431443866,3.426742051,29.41963369,32.84637574,14.06364956,14.06364956,54,2,0.045809564,-0.001189224,20.61651399,0.021980022,54,-0.001142188,19.80109394,0.021110673,0.003675843,24.53408794,0.041642643,0.014703373,98.13635175,0.166570572,0.014703373,98.13635175,0.166570572,1552913856,4297593.21,5643943.38,0.002767438,0.003634421,72934651.79,0.046966322,434978694.6,507913346.4,0.280104845,0.327071166
291,15,Miscanthus,0N,Nitrogen,54,c,38.947,0.036062037,44.67019051,4.061208017,-0.094490022,4.265121956,0,37.872718,37.872718,5.026342259,19.08999182,54,3,0.043914729,0.001005469,18.91646918,0.108255711,54,0.001013055,19.05919254,0.109072493,-6.46e-05,19.43014324,0.065091583,-0.000710229,213.7315756,0.716007412,0.013993144,311.8679274,0.882577984,6429188519,21473400.01,24679766.08,0.003339986,0.003838706,303813536.7,0.047255347,919232214.3,1223045751,0.142977953,0.1902333
292,30,Miscanthus,0N,Nitrogen,54,d,41.674,0.038587037,44.67019051,4.044609074,-0.076070766,6.961587853,0,66.41607221,66.41607221,28.54335421,47.63334603,54,4,0.045099645,0.000628354,15.13772545,0.261208065,54,0.000557384,13.4279882,0.231705802,0.00078522,16.24359037,0.170389147,0.011778298,243.6538555,2.555837209,0.025771442,555.5217829,3.438415193,9006556824,14274571.41,14733029.33,0.001584909,0.001635812,321324380.8,0.035676717,672443929.4,993768310.2,0.074661598,0.110338316
293,59,Miscanthus,0N,Nitrogen,54,e,37.86,0.035055556,44.67019051,4.027456833,0.178404033,5.562817076,1.552854009,48.4195489,49.97240291,-16.4436693,31.18967673,54,6,0.044122389,0.000127939,12.90215442,0.200370524,54,0.000115802,11.6782373,0.181363085,0.000336593,12.55311275,0.206534444,0.009761205,364.0402698,5.989498864,0.035532646,919.5620526,9.427914057,5760680854,50647256.05,16809649.25,0.008791887,0.002917997,341141116.8,0.059218888,742697842.8,1083838960,0.128925358,0.188144247
294,86,Miscanthus,0N,Nitrogen,54,f,37.73,0.034935185,44.67019051,3.745274804,0.255405505,4.473876993,2.38237221,41.73144279,44.113815,-5.858587909,25.33108882,54,7,0.045597525,-0.001706963,14.38080067,0.012745641,54,-0.001329657,11.20208064,0.009928356,-0.000606928,11.44015897,0.09564572,-0.016387044,308.8842921,2.582434453,0.019145602,1228.446345,12.01034851,3474649012,9781170.93,10777720.4,0.00281501,0.003101816,129713556.1,0.037331413,344885197.1,474598753.3,0.099257564,0.136588977
295,0,Miscanthus,336N,Control,55,a,37.692,0.0349,53.54534388,3.609991327,1.061920323,5.436976221,10.26623499,52.56258338,62.82881837,0,0,55,1,0.044755118,0.009268801,27.07660709,-0.001300189,55,0.010749609,31.40243836,-0.001507911,0,0,0,0,0,0,0,0,0,1910045406,42506774.97,36784457.38,0.022254327,0.01925842,140842463.4,0.073737757,667328034.8,808170498.2,0.3493781,0.423115857
296,4,Miscanthus,336N,Control,55,b,38.302,0.035464815,53.54534388,3.593732197,0.454817319,6.778947385,4.488373397,66.89817172,71.38654512,8.557726747,8.557726747,55,2,0.049181443,0.001066951,29.0458846,-0.00126892,55,0.001005504,27.37308496,-0.001195841,0.005877557,29.38776166,-0.001351876,0.023510227,117.5510466,-0.005407502,0.023510227,117.5510466,-0.005407502,1953827640,45106958.79,43066543.63,0.023086458,0.022042141,75372582.37,0.038576884,509911241.6,585283823.9,0.260980668,0.299557552
297,15,Miscanthus,336N,Control,55,c,38.879,0.035999074,53.54534388,3.528695679,0,4.096512959,0,41.79183667,41.79183667,-29.59470845,-21.0369817,55,3,0.052172282,-0.002880469,23.09922313,-0.002591883,55,-0.002901559,23.26834956,-0.00261086,-0.000948027,25.32071726,-0.00190335,-0.010428302,278.5278898,-0.020936855,0.013081925,396.0789365,-0.026344357,9401274084,235499451.8,198911062.7,0.025049738,0.021157884,369616453.9,0.03931557,1303885118,1673501572,0.138692384,0.178007955
298,30,Miscanthus,336N,Control,55,d,41.316,0.038255556,53.54534388,3.550064821,-0.085579612,9.498115388,0,102.3518441,102.3518441,60.56000743,39.52302573,55,4,0.051915852,-0.001796591,27.73105515,0.009183871,55,-0.00159369,24.59921114,0.008146679,-0.002247625,23.93378035,0.002767909,-0.033714368,359.0067052,0.041518637,-0.020632443,755.0856417,0.01517428,11150106495,57041611.81,43661906.71,0.005115791,0.003915829,391491305.1,0.035110992,803770168,1195261473,0.072086322,0.107197315
299,59,Miscanthus,336N,Control,55,e,37.98,0.035166667,53.54534388,3.380040779,0.347887864,15.63224413,3.619499689,162.6412089,166.2607086,63.90886449,103.4318902,55,6,0.049211989,0.000791491,27.07393739,0.00496467,55,0.000716334,24.50309737,0.004493244,-0.000438678,24.55115425,0.006319961,-0.012721668,711.9834733,0.18327887,-0.033354111,1467.069115,0.19845315,9062311389,6953941.01,113305528.7,0.000767347,0.012502939,431538686.2,0.047619053,1103720362,1535259049,0.121792368,0.169411421
300,86,Miscanthus,336N,Control,55,f,38.02,0.035203704,53.54534388,3.293635119,0.299823853,18.18208816,3.204638554,194.3375089,197.5421475,31.28143887,134.7133291,55,7,0.051125884,-0.002727405,24.77099406,0.001363312,55,-0.002123776,19.28867838,0.001061584,-0.000703721,21.89588787,0.002777414,-0.019000466,591.1889725,0.074990172,-0.052354577,2058.258088,0.273443322,5442602131,127182547.3,110270699.1,0.023367967,0.020260658,180786521.6,0.033216928,538315825.5,719102347.1,0.098907804,0.132124732
301,0,Miscanthus,336N,Carbon,56,a,37.763,0.034965741,53.54534388,3.407913573,0.958737781,5.076271417,9.836803658,52.08336024,61.9201639,0,0,56,1,0.059303401,-0.005858644,64.36337902,0.01218576,56,-0.006790535,74.60118251,0.014124058,0,0,0,0,0,0,0,0,0,1888078114,42316964.53,37830101.42,0.022412719,0.020036301,131492820.5,0.06964374,628597880.8,760090701.3,0.332930018,0.402573758
302,4,Miscanthus,336N,Carbon,56,b,38.257,0.035423148,53.54534388,3.537057517,0.454817319,3.57607604,4.554933357,35.81391333,40.36884669,-21.55131721,-21.55131721,56,2,0.050657728,-0.000912613,43.48315837,-0.001077356,56,-0.000859061,40.93156782,-0.001014137,-0.003824798,57.76637516,0.00655496,-0.01529919,231.0655006,0.026219842,-0.01529919,231.0655006,0.026219842,2694011987,62566679.35,53727779.89,0.023224351,0.019943408,124011757,0.04603237,812660446.4,936672203.3,0.301654354,0.347686724
303,15,Miscanthus,336N,Carbon,56,c,38.753,0.035882407,53.54534388,3.197938527,-0.103080024,3.167880813,0,35.54514541,35.54514541,-4.823701277,-26.37501849,56,3,0.048187573,0.001336049,26.39645072,-0.002944538,56,0.001346129,26.59560998,-0.002966754,0.000243534,33.7635889,-0.001990445,0.002678877,371.3994779,-0.021894899,-0.012620313,602.4649785,0.004324943,13755807940,256008473.6,210125652.7,0.018610937,0.015275413,545218634.3,0.039635522,1921358578,2466577213,0.139676171,0.179311693
304,30,Miscanthus,336N,Carbon,56,d,41.487,0.038413889,53.54534388,3.23138588,0,4.270259839,0,50.76375681,50.76375681,15.2186114,-11.15640709,56,4,0.050290691,0.000466291,27.83874919,0.002249987,56,0.000409988,24.47736152,0.001978313,0.000878059,25.53648575,-0.000494221,0.013170882,383.0472862,-0.00741331,0.000550569,985.5122647,-0.003088367,10727058812,52783866.27,38084729.64,0.004920628,0.003550342,337649567.2,0.031476435,731629597.8,1069279165,0.068204119,0.099680554
305,59,Miscanthus,336N,Carbon,56,e,38.26,0.035425926,53.54534388,3.446935484,0.10704242,12.40745346,1.100129915,127.5177703,128.6179002,77.85414341,66.69773632,56,6,0.049892678,0.000138345,30.629315,-9.39e-05,56,0.000125207,27.72057922,-8.49e-05,0.000267598,26.09897037,0.000946687,0.007760335,756.8701408,0.027453909,0.008310904,1742.382406,0.024365543,6716523945,7122164.73,84767765.29,0.001060394,0.012620779,292801260.6,0.043594166,852119538.2,1144920799,0.126869128,0.170463294
306,86,Miscanthus,336N,Carbon,56,f,37.87,0.035064815,53.54534388,2.947083384,0.255405505,16.81323979,3.038850812,200.0463044,203.0851552,74.467255,141.1649913,56,7,0.052516839,-0.003238144,25.65128715,0.001501309,56,-0.002520297,19.96478853,0.001168492,-0.001197545,23.84268387,0.000541776,-0.032333711,643.7524646,0.01462796,-0.024022807,2386.13487,0.038993503,7158376182,66378569.37,118095190.7,0.009272853,0.016497483,254708626.3,0.0355819,698686004.2,953394630.5,0.09760398,0.13318588
307,0,Miscanthus,336N,Nitrogen,57,a,37.671,0.034880556,53.54534388,3.240676811,0.760971243,11.12824356,8.190603779,119.777238,127.9678418,0,0,57,1,0.043039008,0.009537005,28.32692726,0.027137607,57,0.011071958,32.88606212,0.031505325,0,0,0,0,0,0,0,0,0,1822064177,35858742.29,30011850.72,0.019680285,0.016471347,133932056.3,0.073505674,639701270.9,773633327.2,0.351086026,0.4245917
308,4,Miscanthus,336N,Nitrogen,57,b,38.197,0.035367593,53.54534388,3.103171029,0.351449746,9.542912127,4.005557971,108.7628832,112.7684412,-15.19940061,-15.19940061,57,2,0.051382449,-0.001872198,27.72577561,0.003182485,57,-0.001765993,26.15296533,0.003001951,0.004652982,29.51951373,0.017253638,0.01861193,118.0780549,0.069014551,0.01861193,118.0780549,0.069014551,2188277453,66543145.23,55705955.68,0.030408916,0.025456532,110772817,0.050621011,816819424.5,927592241.5,0.373270503,0.423891514
309,15,Miscanthus,336N,Nitrogen,57,c,38.792,0.035918519,53.54534388,3.296886945,-0.146030034,7.041730398,0,76.71737852,76.71737852,-36.05106265,-51.25046326,57,3,0.048904686,0.00138254,21.60149139,0.00614821,57,0.001392906,21.76345787,0.006194309,-0.000186543,23.9582116,0.00459813,-0.002051978,263.5403276,0.050579428,0.016559952,381.6183825,0.11959398,9077898582,148132169.5,122152111.2,0.016317892,0.01345599,409904928.5,0.045154165,1540004865,1949909794,0.169643321,0.214797486
310,30,Miscanthus,336N,Nitrogen,57,d,41.6,0.038518519,53.54534388,3.33265703,-0.057053075,15.55399509,0,179.7715284,179.7715284,103.0541499,51.80368662,57,4,0.051380989,-0.001529159,35.10223658,0.002492169,57,-0.001356726,31.1439936,0.002211144,1.81e-05,26.45372573,0.004202726,0.000271349,396.805886,0.063040894,0.0168313,778.4242685,0.182634874,9659483195,60324268.81,49921938.63,0.006245082,0.005168179,328934080.2,0.034052969,797954709.6,1126888790,0.082608427,0.116661396
311,59,Miscanthus,336N,Nitrogen,57,e,38.55,0.035694444,53.54534388,3.202119446,0.089202016,20.24228085,0.994346544,225.6433532,226.6376997,46.86617134,98.66985797,57,6,0.048978217,0.000178295,25.87266417,0.006780954,57,0.000161344,23.41294955,0.006136288,-0.000597691,27.27847158,0.004173716,-0.017333036,791.0756757,0.121037765,-0.000501736,1569.499944,0.303672639,10534097241,11695516.53,201277131.6,0.001110253,0.019107203,452193659.5,0.042926665,1249746343,1701940002,0.118638201,0.161564865
312,86,Miscanthus,336N,Nitrogen,57,f,37.93,0.03512037,53.54534388,3.468769172,0.044418349,21.78253447,0.449724035,220.5424,220.992124,-5.645575709,93.02428226,57,7,0.051477066,-0.002413226,22.77861259,-0.007730095,57,-0.001877676,17.72351366,-0.006014609,-0.000858166,20.56823161,6.08e-05,-0.023170475,555.3422534,0.001642676,-0.023672211,2124.842198,0.305315315,6577705226,29984231.18,101391138.4,0.004558464,0.015414363,243393097.1,0.037002737,664660513.5,908053610.6,0.101047476,0.138050213
313,0,Miscanthus,112N,Control,58,a,37.714,0.03492037,45.74196993,3.775816313,0.846956695,2.617309984,7.833019146,24.20600645,32.0390256,0,0,58,1,0.03603479,0.013244397,19.67298746,-0.001316787,58,0.015406268,22.88419027,-0.001531725,0,0,0,0,0,0,0,0,0,1303837268,10589273.38,11825275.06,0.008121622,0.009069594,102210247.4,0.078391874,468478253.7,570688501.2,0.359307304,0.437699178
314,4,Miscanthus,112N,Control,58,b,37.743,0.034947222,45.74196993,3.780156955,0.427252633,3.320254369,3.949913426,30.69546282,34.64537625,2.60635065,2.60635065,58,2,0.04673878,0.001183079,17.14272818,-0.001351003,58,0.001116844,16.18298714,-0.001275367,0.008261556,19.5335887,-0.001403546,0.033046223,78.13435481,-0.005614184,0.033046223,78.13435481,-0.005614184,1708123356,16781318.39,17324019.88,0.009824418,0.010142136,103033092.6,0.060319468,666583337.4,769616430,0.39024309,0.450562559
