jar_id,rev_name,date_T0,time_T0,analysis_date_T0,CH4.ppm_T0,CO2.ppm.cor_T0,N2O.ppm.cor_T0,timestamp_T0,goodtime_T0,doe_T0,sampling_id_T0,event_id_T0,event,crop_T0,fert_T0,addition_T0,Rep2,dry_weight_g_T0,CH4C_ug_g_T0,CO2C_ug_g_T0,N2ON_ug_g_T0,date_T1,time_T1,analysis_date_T1,CH4.ppm_T1,CO2.ppm.cor_T1,N2O.ppm.cor_T1,timestamp_T1,goodtime_T1,doe_T1,sampling_id_T1,event_id_T1,crop_T1,fert_T1,addition_T1,dry_weight_g_T1,CH4C_ug_g_T1,CO2C_ug_g_T1,N2ON_ug_g_T1,CH4C_flux_ug_g,CO2C_flux_ug_g,N2ON_flux_ug_g,sample_date,time_dif,CH4C_flux_ug_g_d,CO2C_flux_ug_g_d,N2ON_flux_ug_g_d,diff.day,CH4_flux_ug_g_d_avg,CO2_flux_ug_g_d_avg,N2O_flux_ug_g_d_avg,CH4_flux_ug_g_avg,CO2_flux_ug_g_avg,N2O_flux_ug_g_avg,cum_CH4_flux_ug_g,cum_CO2_flux_ug_g,cum_N2O_flux_ug_g
58,58e,3/12/21,9:06:51,4/10/21,2.08407709,625.527951,0.22888058,3/12/21 9:06,3/12/21 9:06,59,11,5.5,6,Miscanthus,112N,Control,Miscanthus-112N-Control-59,10.19498156,0.047317434,14.20215108,0.012125318,3/13/21,11:38:19,4/11/21,2.09767839,1359.0909,0.22999016,3/13/21 11:38,3/13/21 11:38,60,12,6,Miscanthus,112N,Control,10.19498156,0.047626242,30.85715715,0.0121841,0.000308807,16.65500608,5.88E-05,58,26.52444444,0.000279417,15.06987815,5.32E-05,29,0.000317513,16.53406216,0.00097568,0.009207886,479.4878025,0.028294706,-0.01391397,1013.036094,-0.004360653
59,59e,3/12/21,9:07:19,4/10/21,2.02815649,744.631572,0.23171215,3/12/21 9:07,3/12/21 9:07,59,11,5.5,6,Miscanthus,112N,Carbon,Miscanthus-112N-Carbon-59,10.19498156,0.046047798,16.906311,0.012275325,3/13/21,11:38:56,4/11/21,2.09739696,1485.7606,0.22799684,3/13/21 11:38,3/13/21 11:38,60,12,6,Miscanthus,112N,Carbon,10.19498156,0.047619852,33.73309933,0.0120785,0.001572054,16.82678832,-0.000196825,59,26.52694444,0.001422301,15.22387626,-0.000178075,29,0.001137283,18.319648,0.000956992,0.032981193,531.2697919,0.027752775,-0.248964046,1299.289124,0.011883491
60,60e,3/12/21,9:07:46,4/10/21,2.07311778,601.073634,0.22896654,3/12/21 9:07,3/12/21 9:07,59,11,5.5,6,Miscanthus,112N,Nitrogen,Miscanthus-112N-Nitrogen-59,10.19498156,0.047068611,13.64693383,0.012129872,3/13/21,11:39:30,4/11/21,2.11540833,1276.04286,0.22708596,3/13/21 11:39,3/13/21 11:39,60,12,6,Miscanthus,112N,Nitrogen,10.19498156,0.048028787,28.97161262,0.012030245,0.000960176,15.32467878,-9.96E-05,60,26.52888889,0.000868646,13.86384075,-9.01E-05,28,0.000457652,11.62757653,0.000656443,0.012814252,325.572143,0.018380411,-0.213751849,731.4764818,-0.020803517
61,61e,3/12/21,9:08:34,4/10/21,2.02562742,1053.21799,0.2340404,3/12/21 9:08,3/12/21 9:08,59,11,5.5,6,Miscanthus,0N,Control,Miscanthus-0N-Control-59,9.794144696,0.047872588,24.89118686,0.012906098,3/13/21,11:40:17,4/11/21,2.0236629,2247.41801,0.2288109,3/13/21 11:40,3/13/21 11:40,60,12,6,Miscanthus,0N,Control,9.794144696,0.047826159,53.11426711,0.012617718,-4.64E-05,28.22308025,-0.000288379,61,26.52861111,-4.20E-05,25.53295847,-0.000260892,28,-6.55E-05,19.34243945,0.000310884,-0.001834588,541.5883046,0.008704752,-0.005819479,1189.912323,-0.034704453
62,62e,3/12/21,9:09:01,4/10/21,2.03068556,1198.94368,0.23234996,3/12/21 9:09,3/12/21 9:09,59,11,5.5,6,Miscanthus,0N,Carbon,Miscanthus-0N-Carbon-59,9.794144696,0.047992129,28.33518935,0.012812879,3/13/21,11:40:48,4/11/21,2.04448855,2473.43909,0.22733808,3/13/21 11:40,3/13/21 11:40,60,12,6,Miscanthus,0N,Carbon,9.794144696,0.048318342,58.45592761,0.0125365,0.000326212,30.12073826,-0.000276379,62,26.52972222,0.000295107,27.24859733,-0.000250025,28,-0.000182272,21.59860616,0.000794129,-0.005103609,604.7609724,0.022235608,-0.059250497,1456.352105,-0.000783444
63,63e,3/12/21,9:09:26,4/10/21,2.01129601,1210.35195,0.23043012,3/12/21 9:09,3/12/21 9:09,59,11,5.5,6,Miscanthus,0N,Nitrogen,Miscanthus-0N-Nitrogen-59,9.794144696,0.047533887,28.60480626,0.01270701,3/13/21,11:41:26,4/11/21,2.03857857,2386.69862,0.22678337,3/13/21 11:41,3/13/21 11:41,60,12,6,Miscanthus,0N,Nitrogen,9.794144696,0.048178668,56.40595005,0.012505911,0.000644781,27.80114379,-0.000201099,63,26.53333333,0.000583219,25.14676322,-0.000181899,28,0.000184343,18.70553544,0.000821988,0.005161608,523.7549923,0.023015656,-0.037834133,1155.76829,0.028820011
64,64e,3/12/21,9:09:52,4/10/21,2.06159645,739.480373,0.7627084,3/12/21 9:09,3/12/21 9:09,59,11,5.5,6,Miscanthus,336N,Control,Miscanthus-336N-Control-59,10.12950002,0.047109609,16.89789061,0.040666908,3/13/21,11:41:57,4/11/21,2.11315691,1235.14593,7.957271,3/13/21 11:41,3/13/21 11:41,60,12,6,Miscanthus,336N,Control,10.12950002,0.048287819,28.22436074,0.42427435,0.00117821,11.32647014,0.383607442,64,26.53472222,0.001065662,10.24451211,0.346963444,28,0.001143489,9.94907326,0.200921743,0.032017693,278.5740513,5.625808801,0.031329854,850.7897346,6.170666052
65,65e,3/12/21,9:10:21,4/10/21,2.04389294,719.151128,0.52055021,3/12/21 9:10,3/12/21 9:10,59,11,5.5,6,Miscanthus,336N,Carbon,Miscanthus-336N-Carbon-59,10.12950002,0.046705066,16.43334635,0.027755257,3/13/21,11:42:25,4/11/21,2.13567113,1369.7729,4.45808297,3/13/21 11:42,3/13/21 11:42,60,12,6,Miscanthus,336N,Carbon,10.12950002,0.048802292,31.30072612,0.237700872,0.002097226,14.86737976,0.209945615,65,26.53444444,0.001896909,13.44731807,0.189892604,28,0.001693893,12.34582445,0.135599564,0.047429015,345.6830847,3.796787781,-0.427735244,905.766707,5.286265437
66,66e,3/12/21,9:10:54,4/10/21,2.01972625,628.326243,0.4023955,3/12/21 9:10,3/12/21 9:10,59,11,5.5,6,Miscanthus,336N,Nitrogen,Miscanthus-336N-Nitrogen-59,10.12950002,0.046152832,14.35790389,0.021455357,3/13/21,11:42:58,4/11/21,2.08416986,1135.3985,2.89667842,3/13/21 11:42,3/13/21 11:42,60,12,6,Miscanthus,336N,Nitrogen,10.12950002,0.047625435,25.9450289,0.154448222,0.001472603,11.58712502,0.132992865,66,26.53444444,0.001331947,10.48037772,0.120290016,28,0.001145327,9.171967559,0.062271725,0.032069162,256.8150917,1.743608293,0.029457592,600.9531956,1.883214486
67,67e,3/12/21,9:11:25,4/10/21,2.14449382,1009.33444,0.23379385,3/12/21 9:11,3/12/21 9:11,59,11,5.5,6,Miscanthus,0N,Control,Miscanthus-0N-Control-59,9.497756921,0.052263393,24.59845862,0.013294826,3/13/21,11:43:28,4/11/21,2.04167427,2228.01507,0.27797524,3/13/21 11:43,3/13/21 11:43,60,12,6,Miscanthus,0N,Control,9.497756921,0.049757581,54.29888679,0.015807227,-0.002505812,29.70042818,0.002512401,67,26.53416667,-0.002266493,26.86386519,0.002272452,28,-0.001542245,24.65737949,0.001869178,-0.043182869,690.4066258,0.05233698,-0.052701493,1540.358798,0.040325103
68,68e,3/12/21,9:11:56,4/10/21,1.90395094,1123.01922,0.2335363,3/12/21 9:11,3/12/21 9:11,59,11,5.5,6,Miscanthus,0N,Carbon,Miscanthus-0N-Carbon-59,9.497756921,0.04640113,27.36906689,0.013280181,3/13/21,11:43:59,4/11/21,2.07263132,2632.59256,0.23111292,3/13/21 11:43,3/13/21 11:43,60,12,6,Miscanthus,0N,Carbon,9.497756921,0.050512034,64.15883237,0.013142374,0.004110904,36.78976547,-0.000137807,68,26.53416667,0.003718289,33.27612969,-0.000124646,28,0.00182997,27.84013057,0.000893419,0.05123917,779.5236559,0.025015733,0.036685224,1705.924497,0.007336203
69,69e,3/12/21,9:12:26,4/10/21,2.04726504,1163.8585,0.2321617,3/12/21 9:12,3/12/21 9:12,59,11,5.5,6,Miscanthus,0N,Nitrogen,Miscanthus-0N-Nitrogen-59,9.497756921,0.049893833,28.36435973,0.013202013,3/13/21,11:44:34,4/11/21,2.02535147,2473.28995,0.2296813,3/13/21 11:44,3/13/21 11:44,60,12,6,Miscanthus,0N,Nitrogen,9.497756921,0.049359778,60.27647335,0.013060964,-0.000534055,31.91211362,-0.000141049,69,26.53555556,-0.000483024,28.86281108,-0.000127572,28,-0.000368618,24.49980715,0.000911854,-0.01032129,685.9946002,0.025531912,-0.033865446,1525.059069,0.012627559
70,70e,3/12/21,9:12:57,4/10/21,2.02759448,1095.58721,0.23563287,3/12/21 9:12,3/12/21 9:12,59,11,5.5,6,Miscanthus,112N,Control,Miscanthus-112N-Control-59,9.390268296,0.049980081,27.00615805,0.013552784,3/13/21,11:45:03,4/11/21,2.04533283,2200.94825,0.23117018,3/13/21 11:45,3/13/21 11:45,60,12,6,Miscanthus,112N,Control,9.390268296,0.05041733,54.25324041,0.013296105,0.000437249,27.24708236,-0.000256678,70,26.535,0.000395477,24.64405414,-0.000232157,28,0.000490681,21.17952667,0.000322687,0.013739071,593.0267469,0.009035227,-0.020950443,1366.157988,0.031500903
71,71e,3/12/21,9:14:35,4/10/21,2.06834064,1032.37921,0.22990531,3/12/21 9:14,3/12/21 9:14,59,11,5.5,6,Miscanthus,112N,Carbon,Miscanthus-112N-Carbon-59,9.390268296,0.050984471,25.4480847,0.013223354,3/13/21,11:45:37,4/11/21,2.05912279,2247.8842,0.2326881,3/13/21 11:45,3/13/21 11:45,60,12,6,Miscanthus,112N,Carbon,9.390268296,0.050757251,55.41020872,0.013383411,-0.000227219,29.96212403,0.000160056,71,26.51722222,-0.00020565,27.11788477,0.000144863,28,0.000244896,23.98831116,0.001144776,0.006857074,671.6727124,0.032053734,-0.389818495,1680.163653,0.055166832
72,72e,3/12/21,9:17:21,4/10/21,2.0669356,996.429755,0.23216048,3/12/21 9:17,3/12/21 9:17,59,11,5.5,6,Miscanthus,112N,Nitrogen,Miscanthus-112N-Nitrogen-59,9.390268296,0.050949837,24.56193282,0.013353064,3/13/21,11:46:07,4/11/21,2.10724693,2039.27698,0.23474377,3/13/21 11:46,3/13/21 11:46,60,12,6,Miscanthus,112N,Nitrogen,9.390268296,0.051943509,50.26805345,0.013501646,0.000993672,25.70612063,0.000148582,72,26.47944444,0.000900628,23.29908758,0.000134669,28,0.000446099,20.57957055,0.001039043,0.012490782,576.2279753,0.029093212,0.081197147,1284.12247,0.056305659
1,1f,4/8/21,4:25:01,4/11/21,3.19412074,699.719612,0.21983792,4/8/21 4:25,4/8/21 4:25,86,13,6.5,7,Corn,0N,Control,Corn-0N-Control-86,9.63592361,0.076727639,16.8083294,0.012321963,4/9/21,10:23:53,4/11/21,3.099771613,1352.495809,0.250166276,4/9/21 10:23,4/9/21 10:23,87,14,7,Corn,0N,Control,9.63592361,0.074461229,32.48900657,0.014021874,-0.00226641,15.68067717,0.001699911,1,29.98111111,-0.00181427,12.55244513,0.001360786,27,-0.000712232,11.03577685,0.000822366,-0.019230265,297.9659749,0.022203881,-0.016627273,1325.420808,-0.888354713
2,2f,4/8/21,4:25:29,4/11/21,3.12911094,939.909218,0.21752294,4/8/21 4:25,4/8/21 4:25,86,13,6.5,7,Corn,0N,Carbon,Corn-0N-Carbon-86,9.63592361,0.075166004,22.57804908,0.012192208,4/9/21,10:27:12,4/11/21,3.054732704,1892.694393,0.252776644,4/9/21 10:27,4/9/21 10:27,87,14,7,Corn,0N,Carbon,9.63592361,0.073379326,45.46539824,0.014168185,-0.001786678,22.88734915,0.001975978,2,30.02861111,-0.001427981,18.29243376,0.001579276,27,-0.001246974,20.58732699,0.001080786,-0.033668298,555.8578289,0.029181235,0.001120405,1517.542121,-7.042529696
3,3f,4/8/21,4:25:55,4/11/21,3.24337058,968.280215,0.21958834,4/8/21 4:25,4/8/21 4:25,86,13,6.5,7,Corn,0N,Nitrogen,Corn-0N-Nitrogen-86,9.63592361,0.077910695,23.25956358,0.012307974,4/9/21,10:29:10,4/11/21,3.200330185,1889.480423,0.290379129,4/9/21 10:29,4/9/21 10:29,87,14,7,Corn,0N,Nitrogen,9.63592361,0.076876799,45.38819379,0.016275813,-0.001033896,22.1286302,0.003967839,3,30.05416667,-0.000825626,17.67099819,0.00316855,27,-0.000895528,20.56415865,0.001903115,-0.024179251,555.2322836,0.051384111,-0.176522329,2016.44083,0.282634193
4,4f,4/8/21,4:26:22,4/11/21,3.18342648,932.620612,0.21899894,4/8/21 4:26,4/8/21 4:26,86,13,6.5,7,Corn,112N,Control,Corn-112N-Control-86,10.48985991,0.070245578,20.57923249,0.011275686,4/9/21,10:30:14,4/11/21,3.13036408,1716.24569,0.252217807,4/9/21 10:30,4/9/21 10:30,87,14,7,Corn,112N,Control,10.48985991,0.069074701,37.87072537,0.012986039,-0.001170876,17.29149288,0.001710353,4,30.06444444,-0.000934693,13.80354225,0.001365349,27,-0.000408787,15.30239374,0.000919185,-0.011037245,413.1646309,0.024817993,-0.184569958,1491.576595,0.093921199
5,5f,4/8/21,4:26:56,4/11/21,3.43980712,983.910759,0.21684377,4/8/21 4:26,4/8/21 4:26,86,13,6.5,7,Corn,112N,Carbon,Corn-112N-Carbon-86,10.48985991,0.07590288,21.71100231,0.011164722,4/9/21,10:32:28,4/11/21,3.056149022,1839.589824,0.249852797,4/9/21 10:32,4/9/21 10:32,87,14,7,Corn,112N,Carbon,10.48985991,0.06743707,40.59244048,0.012864271,-0.00846581,18.88143817,0.001699549,5,30.09222222,-0.006751892,15.05885849,0.001355472,27,-0.003449478,16.91934768,0.001018786,-0.093135908,456.8223874,0.027507227,-0.097892536,1792.983822,0.044554059
6,6f,4/8/21,4:27:26,4/11/21,3.18821075,753.606216,0.2182767,4/8/21 4:27,4/8/21 4:27,86,13,6.5,7,Corn,112N,Nitrogen,Corn-112N-Nitrogen-86,10.48985991,0.070351148,16.62909583,0.011238499,4/9/21,10:33:40,4/11/21,3.149059477,1433.519486,0.2497677,4/9/21 10:33,4/9/21 10:33,87,14,7,Corn,112N,Nitrogen,10.48985991,0.069487234,31.63208105,0.012859889,-0.000863913,15.00298522,0.00162139,6,30.10388889,-0.000688745,11.96096779,0.001292635,27,-0.000184224,15.11355207,0.000852266,-0.004974043,408.0659059,0.023011183,0.144861841,1338.245483,0.064851081
7,7f,4/8/21,4:27:55,4/11/21,3.12826665,598.921636,0.21891264,4/8/21 4:27,4/8/21 4:27,86,13,6.5,7,Corn,0N,Control,Corn-0N-Control-86,11.09940695,0.06523758,12.49004721,0.010652259,4/9/21,10:34:54,4/11/21,3.052183332,1073.92007,0.268841321,4/9/21 10:34,4/9/21 10:34,87,14,7,Corn,0N,Control,11.09940695,0.063650921,22.39577194,0.013081781,-0.001586659,9.905724735,0.002429523,7,30.11638889,-0.001264421,7.89395417,0.001936107,27,-0.000126898,9.67193904,0.001929121,-0.003426252,261.1423541,0.05208628,0.365342545,1139.744584,0.08714512
8,8f,4/8/21,4:28:27,4/11/21,3.11109956,672.587346,0.26278861,4/8/21 4:28,4/8/21 4:28,86,13,6.5,7,Corn,0N,Carbon,Corn-0N-Carbon-86,11.09940695,0.064879574,14.02628858,0.012787257,4/9/21,10:35:59,4/11/21,3.088157807,1162.805663,0.863615752,4/9/21 10:35,4/9/21 10:35,87,14,7,Corn,0N,Carbon,11.09940695,0.064401141,24.2494122,0.042023422,-0.000478433,10.22312362,0.029236165,8,30.12555556,-0.000381151,8.144413016,0.023291453,27,-0.000296849,9.663478212,0.012966182,-0.008014918,260.9139117,0.350086918,0.021186635,1477.683925,0.432544985
9,9f,4/8/21,4:28:53,4/11/21,3.17582794,607.625285,0.40654225,4/8/21 4:28,4/8/21 4:28,86,13,6.5,7,Corn,0N,Nitrogen,Corn-0N-Nitrogen-86,11.09940695,0.066229434,12.67155507,0.019782289,4/9/21,10:37:13,4/11/21,3.100054877,1058.07988,2.577671046,4/9/21 10:37,4/9/21 10:37,87,14,7,Corn,0N,Nitrogen,11.09940695,0.064649245,22.06543704,0.125429114,-0.001580189,9.393881968,0.105646825,9,30.13888889,-0.001258325,7.480473751,0.084127979,27,-0.000432704,8.427898115,0.0846094,-0.011683002,227.5532491,2.284453796,0.175394864,972.8111347,4.478138592
10,10f,4/8/21,4:29:24,4/11/21,3.11475812,889.812464,0.21447577,4/8/21 4:29,4/8/21 4:29,86,13,6.5,7,Corn,112N,Control,Corn-112N-Control-86,10.17843925,0.070833221,20.23536993,0.011380666,4/9/21,10:38:16,4/11/21,3.089007597,1727.669674,0.252491462,4/9/21 10:38,4/9/21 10:38,87,14,7,Corn,112N,Control,10.17843925,0.070247624,39.28921698,0.013397882,-0.000585597,19.05384705,0.002017216,10,30.14777778,-0.000466181,15.16835942,0.001605862,27,0.001572373,16.91492354,0.002622797,0.042454063,456.7029355,0.070815522,0.068898859,1598.219856,0.163072389
11,11f,4/8/21,4:29:57,4/11/21,3.13220664,938.042576,0.21963887,4/8/21 4:29,4/8/21 4:29,86,13,6.5,7,Corn,112N,Carbon,Corn-112N-Carbon-86,10.17843925,0.07123002,21.33217875,0.011654634,4/9/21,10:39:38,4/11/21,3.080226426,1847.552224,0.251611989,4/9/21 10:39,4/9/21 10:39,87,14,7,Corn,112N,Carbon,10.17843925,0.07004793,42.01548554,0.013351215,-0.00118209,20.68330679,0.00169658,11,30.16138889,-0.000940612,16.45810691,0.001350002,27,0.001194288,17.32879865,0.002161808,0.032245774,467.8775635,0.058368827,0.242949928,1860.489506,0.169290296
12,12f,4/8/21,4:30:21,4/11/21,3.16569654,883.776012,0.21846473,4/8/21 4:30,4/8/21 4:30,86,13,6.5,7,Corn,112N,Nitrogen,Corn-112N-Nitrogen-86,10.17843925,0.07199162,20.09809399,0.011592331,4/9/21,10:41:08,4/11/21,3.101187931,1612.860531,0.251510794,4/9/21 10:41,4/9/21 10:41,87,14,7,Corn,112N,Nitrogen,10.17843925,0.070524619,36.67832359,0.013345845,-0.001467001,16.5802296,0.001753514,12,30.17972222,-0.001166612,13.18519459,0.001394457,27,-0.000748595,14.85218279,0.003635465,-0.020212062,401.0089352,0.098157547,0.024049316,1558.822449,0.204733438
13,13f,4/8/21,4:30:06,4/11/21,3.19693501,615.918018,0.9790703,4/8/21 4:30,4/8/21 4:30,86,13,6.5,7,Corn,336N,Control,Corn-336N-Control-86,10.86366784,0.068116321,13.12321618,0.048675233,4/9/21,10:42:53,4/11/21,3.313635617,1162.669337,9.008049142,4/9/21 10:42,4/9/21 10:42,87,14,7,Corn,336N,Control,10.86366784,0.070602832,24.77271423,0.447842088,0.002486512,11.64949806,0.399166855,13,30.21305556,0.001975182,9.25387877,0.317081618,27,0.001419542,8.756039168,0.33044859,0.038327631,236.4130575,8.922111926,0.058298821,937.794821,15.69415334
14,14f,4/8/21,4:31:29,4/11/21,3.14740374,608.099646,0.25693788,4/8/21 4:31,4/8/21 4:31,86,13,6.5,7,Corn,336N,Carbon,Corn-336N-Carbon-86,10.86366784,0.06706097,12.95663202,0.012773864,4/9/21,10:44:19,4/11/21,3.158123911,1291.255795,0.772069182,4/9/21 10:44,4/9/21 10:44,87,14,7,Corn,336N,Carbon,10.86366784,0.067289382,27.51247478,0.038384013,0.000228412,14.55584276,0.025610149,14,30.21388889,0.000181436,11.56223972,0.02034308,27,0.000764396,11.05265857,0.016156273,0.020638698,298.4217813,0.436219382,0.073713256,1339.100506,2.745736638
15,15f,4/8/21,4:31:59,4/11/21,3.12911094,588.588259,0.45928231,4/8/21 4:31,4/8/21 4:31,86,13,6.5,7,Corn,336N,Nitrogen,Corn-336N-Nitrogen-86,10.86366784,0.06667121,12.54090761,0.022833573,4/9/21,10:45:37,4/11/21,3.063797139,1032.927696,3.4996535,4/9/21 10:45,4/9/21 10:45,87,14,7,Corn,336N,Nitrogen,10.86366784,0.065279584,22.00834048,0.173987964,-0.001391625,9.467432868,0.151154391,15,30.22722222,-0.001104931,7.51701189,0.120014514,27,-0.000155923,7.934620843,0.06083885,-0.004209926,214.2347628,1.642648953,0.406636384,889.7889995,2.002016377
16,16f,4/8/21,4:32:24,4/11/21,3.16485225,568.06214,0.31367272,4/8/21 4:32,4/8/21 4:32,86,13,6.5,7,Corn,336N,Control,Corn-336N-Control-86,10.99458877,0.066629768,11.95943624,0.015408785,4/9/21,10:46:56,4/11/21,3.123565754,1002.350714,1.411644245,4/9/21 10:46,4/9/21 10:46,87,14,7,Corn,336N,Control,10.99458877,0.065760562,21.10253194,0.069345281,-0.000869206,9.143095701,0.053936495,16,30.24222222,-0.000689796,7.255891952,0.042803597,27,-0.000766252,8.533032049,0.022023322,-0.020688816,230.3918653,0.594629685,0.531902873,971.7182591,0.62419696
17,17f,4/8/21,4:32:50,4/11/21,3.1327695,567.319601,0.22936523,4/8/21 4:32,4/8/21 4:32,86,13,6.5,7,Corn,336N,Carbon,Corn-336N-Carbon-86,10.99458877,0.065954329,11.94380353,0.011267284,4/9/21,10:50:02,4/11/21,3.093823078,1073.82881,0.338166013,4/9/21 10:50,4/9/21 10:50,87,14,7,Corn,336N,Carbon,10.99458877,0.065134388,22.60736332,0.016611988,-0.000819941,10.66355978,0.005344704,17,30.28666667,-0.000649744,8.450102403,0.004235293,27,0.00111893,9.780243614,0.002747679,0.030211107,264.0665776,0.074187329,0.06370988,1315.712672,0.550511975
18,18f,4/8/21,4:33:14,4/11/21,3.24365201,563.974257,0.2229599,4/8/21 4:33,4/8/21 4:33,86,13,6.5,7,Corn,336N,Nitrogen,Corn-336N-Nitrogen-86,10.99458877,0.068288743,11.87337387,0.01095263,4/9/21,10:51:37,4/11/21,3.266613863,1016.956854,0.259318511,4/9/21 10:51,4/9/21 10:51,87,14,7,Corn,336N,Nitrogen,10.99458877,0.06877216,21.41003562,0.012738702,0.000483417,9.536661758,0.001786072,18,30.30638889,0.000382824,7.552199077,0.001414412,27,0.000596643,8.151789154,0.0012955,0.016109349,220.0983071,0.034978488,-0.040494513,864.4697286,0.05957193
19,19f,4/8/21,4:33:53,4/11/21,3.76147899,593.398508,0.22982349,4/8/21 4:33,4/8/21 4:33,86,13,6.5,7,Corn,112N,Control,Corn-112N-Control-86,10.92691741,0.07968101,12.57021315,0.011359714,4/9/21,10:52:52,4/11/21,3.323833106,1300.135856,0.433155846,4/9/21 10:52,4/9/21 10:52,87,14,7,Corn,112N,Control,10.92691741,0.070410171,27.54133118,0.021410024,-0.009270839,14.97111803,0.01005031,19,30.31638889,-0.007339269,11.85190077,0.007956338,27,-0.003526514,10.87814406,0.004598489,-0.095215888,293.7098897,0.124159202,-0.188688169,1140.693119,3.004990963
20,20f,4/8/21,4:34:18,4/11/21,3.21804209,588.603201,0.23699217,4/8/21 4:34,4/8/21 4:34,86,13,6.5,7,Corn,112N,Carbon,Corn-112N-Carbon-86,10.92691741,0.068169155,12.46863212,0.011714047,4/9/21,10:54:09,4/11/21,5.658208276,1182.440192,0.481017804,4/9/21 10:54,4/9/21 10:54,87,14,7,Corn,112N,Carbon,10.92691741,0.119860234,25.04813384,0.023775745,0.051691079,12.57950172,0.012061697,20,30.33083333,0.040901807,9.953832719,0.009544108,27,0.025784602,13.03170184,0.005881313,0.696184265,351.8559497,0.15879544,0.881848661,1369.849872,0.26289024
21,21f,4/8/21,4:34:41,4/11/21,3.17019938,561.40014,0.21975162,4/8/21 4:34,4/8/21 4:34,86,13,6.5,7,Corn,112N,Nitrogen,Corn-112N-Nitrogen-86,10.92691741,0.067155683,11.8923781,0.010861882,4/9/21,10:55:18,4/11/21,3.212793782,1042.933213,0.252858981,4/9/21 10:55,4/9/21 10:55,87,14,7,Corn,112N,Nitrogen,10.92691741,0.068057978,22.09289812,0.012498312,0.000902295,10.20052003,0.00163643,21,30.34361111,0.000713662,8.068007454,0.00129432,27,0.000966995,6.573989529,0.000978136,0.026108873,177.4977173,0.02640966,-0.592617907,651.7062791,6.403164411
22,22f,4/8/21,4:35:11,4/11/21,3.11785383,834.142397,0.22320063,4/8/21 4:35,4/8/21 4:35,86,13,6.5,7,Corn,336N,Control,Corn-336N-Control-86,10.32616007,0.06988931,18.69800171,0.011674202,4/9/21,10:56:23,4/11/21,3.001195887,1631.318786,0.251658324,4/9/21 10:56,4/9/21 10:56,87,14,7,Corn,336N,Control,10.32616007,0.067274324,36.56737933,0.013162642,-0.002614986,17.86937762,0.001488441,22,30.35333333,-0.002067636,14.12909278,0.001176891,27,-0.001505199,15.29930173,0.001129345,-0.040640374,413.0811466,0.030492327,-0.27226443,1449.908298,0.137824972
23,23f,4/8/21,4:35:37,4/11/21,3.16034941,918.268293,0.22256552,4/8/21 4:35,4/8/21 4:35,86,13,6.5,7,Corn,336N,Carbon,Corn-336N-Carbon-86,10.32616007,0.070841884,20.58375425,0.011640983,4/9/21,10:57:09,4/11/21,3.053316386,1894.710648,0.254944295,4/9/21 10:57,4/9/21 10:57,87,14,7,Corn,336N,Carbon,10.32616007,0.068442649,42.47152891,0.013334511,-0.002399235,21.88777466,0.001693527,23,30.35888889,-0.001896698,17.30322192,0.001338806,27,-0.000214176,19.04970986,0.001184498,-0.005782756,514.3421661,0.031981445,0.10483265,1915.713134,0.104556334
24,24f,4/8/21,4:36:06,4/11/21,3.17498365,764.784505,0.22123405,4/8/21 4:36,4/8/21 4:36,86,13,6.5,7,Corn,336N,Nitrogen,Corn-336N-Nitrogen-86,10.32616007,0.071169922,17.14328636,0.011571343,4/9/21,10:58:51,4/11/21,3.153025167,1574.525603,0.249357911,4/9/21 10:58,4/9/21 10:58,87,14,7,Corn,336N,Nitrogen,10.32616007,0.070677705,35.29431248,0.013042323,-0.000492218,18.15102611,0.00147098,24,30.37916667,-0.00038886,14.33958448,0.001162096,27,-0.000768591,16.30314425,0.001167309,-0.020751957,440.1848948,0.03151733,0.256570942,1610.047609,0.229867192
25,25f,4/8/21,4:36:52,4/11/21,3.24815486,877.935074,0.22243597,4/8/21 4:36,4/8/21 4:36,86,13,6.5,7,Corn,336N,Control,Corn-336N-Control-86,10.18043625,0.073852328,19.96134787,0.011800741,4/9/21,11:00:37,4/11/21,3.158407175,1810.57761,0.25142985,4/9/21 11:00,4/9/21 11:00,87,14,7,Corn,336N,Control,10.18043625,0.071811762,41.16656299,0.013338933,-0.002040566,21.20521512,0.001538192,25,30.39583333,-0.001611194,16.74325416,0.001214529,27,-0.000515898,18.31456895,0.001169033,-0.013929258,494.4933617,0.03156388,-0.233867824,1679.723568,0.088016479
26,26f,4/8/21,4:37:20,4/11/21,3.37986302,1038.46369,0.22236258,4/8/21 4:37,4/8/21 4:37,86,13,6.5,7,Corn,336N,Carbon,Corn-336N-Carbon-86,10.18043625,0.076846937,23.61123913,0.011796847,4/9/21,11:01:40,4/11/21,3.164638973,1908.80807,0.25397032,4/9/21 11:01,4/9/21 11:01,87,14,7,Corn,336N,Carbon,10.18043625,0.071953452,43.39999966,0.013473711,-0.004893485,19.78876053,0.001676863,26,30.40555556,-0.003862572,15.61985118,0.001323598,27,-0.00303206,17.81532413,0.001101695,-0.081865615,481.0137515,0.029745765,0.059660786,1874.256117,0.102392001
